ssbid_5000m,pop_tot,pop_mal,pop_fem,pop_ave2,geom_wkt
30750007785000,3,1,2,0,"MULTIPOLYGON(((29.866194876997707 69.54037675299064,29.897071197048472 69.58371096251847,30.021117151461823 69.5728642922302,29.990007548607966 69.52955504021882,29.866194876997707 69.54037675299064)))"
30800007785000,41,18,23,47.1,"MULTIPOLYGON(((29.990007548607966 69.52955504021882,30.021117151461823 69.5728642922302,30.145027890633223 69.56193056365309,30.113685839945205 69.51864644387571,29.990007548607966 69.52955504021882)))"
30850007785000,3,2,1,0,"MULTIPOLYGON(((30.113685839945205 69.51864644387571,30.145027890633223 69.56193056365309,30.26880255297036 69.55090994267582,30.237228893460795 69.50765112889697,30.113685839945205 69.51864644387571)))"
26450007790000,1,1,0,0,"MULTIPOLYGON(((18.833087284291103 70.1754145473888,18.84141398288459 70.22014907765036,18.97348306009524 70.2172740861149,18.964871888318488 70.1725465693889,18.833087284291103 70.1754145473888)))"
26700007790000,66,38,28,50.8,"MULTIPOLYGON(((19.49160146400156 70.16010805382174,19.501347760204446 70.20480517523661,19.63320453763042 70.20144597786913,19.62317519544134 70.15675703886211,19.49160146400156 70.16010805382174)))"
26750007790000,91,50,41,50.3,"MULTIPOLYGON(((19.62317519544134 70.15675703886211,19.63320453763042 70.20144597786913,19.765014967096494 70.19799010492768,19.754702890083713 70.15330958103995,19.62317519544134 70.15675703886211)))"
26900007790000,1,1,0,0,"MULTIPOLYGON(((20.017615047347505 70.14612557275883,20.028491626538983 70.19078856979567,20.160155285994684 70.18704303035402,20.148996956357827 70.14238914426265,20.017615047347505 70.14612557275883)))"
27150007790000,18,10,8,63.4,"MULTIPOLYGON(((20.67400047674586 70.12648209819416,20.68628227483771 70.171097233339,20.817675745764408 70.16687021299661,20.805114005473676 70.12226534021626,20.67400047674586 70.12648209819416)))"
27500007790000,7,5,2,67,"MULTIPOLYGON(((21.590544832930146 70.09495436651775,21.60477782538613 70.13949287379248,21.735740029299972 70.13459483445803,21.72122997046115 70.0900681820768,21.590544832930146 70.09495436651775)))"
27650007790000,3,2,1,0,"MULTIPOLYGON(((21.982400562513035 70.0800099472533,21.997463417432414 70.12451221392169,22.128222136068572 70.11932780240437,22.11288356720275 70.07483806548132,21.982400562513035 70.0800099472533)))"
27800007790000,14,8,6,64.4,"MULTIPOLYGON(((22.373638899530683 70.06420920605864,22.389527489057908 70.10867321246639,22.52007168253124 70.10320321281111,22.50390880176998 70.05875240604506,22.373638899530683 70.06420920605864)))"
27850007790000,4,3,1,0,"MULTIPOLYGON(((22.50390880176998 70.05875240604506,22.52007168253124 70.10320321281111,22.650541933827053 70.0976381983756,22.634105251472757 70.05320081340689,22.50390880176998 70.05875240604506)))"
27900007790000,5,2,3,67,"MULTIPOLYGON(((22.634105251472757 70.05320081340689,22.650541933827053 70.0976381983756,22.780937033236462 70.09197826228332,22.764227046553515 70.04755452068133,22.634105251472757 70.05320081340689)))"
28000007790000,185,103,82,42.5,"MULTIPOLYGON(((22.8942729892857 70.04181362188142,22.911255775457505 70.0862234991424,23.04149695965776 70.08037400503865,23.02424188636369 70.03597821248931,22.8942729892857 70.04181362188142)))"
28150007790000,38,22,16,50.6,"MULTIPOLYGON(((23.28394379280698 70.02402425116274,23.30174187338523 70.06839121563476,23.431743224150008 70.06225811983404,23.41367443821497 70.0179058974776,23.28394379280698 70.02402425116274)))"
28200007790000,590,298,292,34.8,"MULTIPOLYGON(((23.41367443821497 70.0179058974776,23.431743224150008 70.06225811983404,23.56166225948988 70.05603069205542,23.543323310173715 70.01169342968508,23.41367443821497 70.0179058974776)))"
28250007790000,14,8,6,54.1,"MULTIPOLYGON(((23.543323310173715 70.01169342968508,23.56166225948988 70.05603069205542,23.691497801836988 70.04970903567036,23.672889238390177 70.00538695051075,23.543323310173715 70.01169342968508)))"
28750007790000,25,15,10,50.4,"MULTIPOLYGON(((24.835059436343908 69.94441577631937,24.856068636591836 69.98859160206864,24.98500557392282 69.98133365724469,24.96373264042632 69.93717514365358,24.835059436343908 69.94441577631937)))"
30550007790000,12,8,4,46.8,"MULTIPOLYGON(((29.39955269541731 69.62622377751046,29.42961842497594 69.66964999612314,29.55443396546681 69.6591288531462,29.524130759739368 69.6157269795201,29.39955269541731 69.62622377751046)))"
30750007790000,56,26,30,42.4,"MULTIPOLYGON(((29.897071197048472 69.58371096251847,29.928081865102214 69.62703873080223,30.05236197068628 69.6161670051018,30.021117151461823 69.5728642922302,29.897071197048472 69.58371096251847)))"
30800007790000,5,3,2,48.8,"MULTIPOLYGON(((30.021117151461823 69.5728642922302,30.05236197068628 69.6161670051018,30.176506019287388 69.605208045888,30.145027890633223 69.56193056365309,30.021117151461823 69.5728642922302)))"
30850007790000,1,1,0,0,"MULTIPOLYGON(((30.145027890633223 69.56193056365309,30.176506019287388 69.605208045888,30.30051314525029 69.5941620200099,30.26880255297036 69.55090994267582,30.145027890633223 69.56193056365309)))"
26650007795000,10,5,5,38.5,"MULTIPOLYGON(((19.369445927250926 70.2080676396748,19.378952635644396 70.25277192048615,19.511139112390474 70.24950147229488,19.501347760204446 70.20480517523661,19.369445927250926 70.2080676396748)))"
26700007795000,51,27,24,48.9,"MULTIPOLYGON(((19.501347760204446 70.20480517523661,19.511139112390474 70.24950147229488,19.64328022824756 70.24613405710495,19.63320453763042 70.20144597786913,19.501347760204446 70.20480517523661)))"
26750007795000,21,12,9,59.5,"MULTIPOLYGON(((19.63320453763042 70.20144597786913,19.64328022824756 70.24613405710495,19.7753746821733 70.24266973264287,19.765014967096494 70.19799010492768,19.63320453763042 70.20144597786913)))"
27050007795000,92,53,39,46,"MULTIPOLYGON(((20.423326860705846 70.17926272658195,20.435101689422744 70.22389660492256,20.566889014225318 70.21985212756559,20.554832223856078 70.17522809457307,20.423326860705846 70.17926272658195)))"
27550007795000,6,3,3,50.2,"MULTIPOLYGON(((21.735740029299972 70.13459483445803,21.750316683762346 70.17911992872054,21.881490150976333 70.17411421534786,21.86663563824883 70.1296012531408,21.735740029299972 70.13459483445803)))"
27800007795000,9,4,5,68.1,"MULTIPOLYGON(((22.389527489057908 70.10867321246639,22.405488807423442 70.15313539323914,22.536308506193983 70.14765213772202,22.52007168253124 70.10320321281111,22.389527489057908 70.10867321246639)))"
27850007795000,11,7,4,44.2,"MULTIPOLYGON(((22.52007168253124 70.10320321281111,22.536308506193983 70.14765213772202,22.66705376880225 70.1420736443749,22.650541933827053 70.0976381983756,22.52007168253124 70.10320321281111)))"
27950007795000,14,9,5,64.3,"MULTIPOLYGON(((22.780937033236462 70.09197826228332,22.79772337785272 70.13640000691265,22.92831612040538 70.13063132054359,22.911255775457505 70.0862234991424,22.780937033236462 70.09197826228332)))"
28000007795000,23,13,10,49.8,"MULTIPOLYGON(((22.911255775457505 70.0862234991424,22.92831612040538 70.13063132054359,23.058830788039003 70.12476768196244,23.04149695965776 70.08037400503865,22.911255775457505 70.0862234991424)))"
28100007795000,3,2,1,0,"MULTIPOLYGON(((23.171659389536334 70.07442987752908,23.189266176913772 70.1188091893438,23.31962108783321 70.11275594233496,23.30174187338523 70.06839121563476,23.171659389536334 70.07442987752908)))"
28150007795000,10,5,5,46.5,"MULTIPOLYGON(((23.30174187338523 70.06839121563476,23.31962108783321 70.11275594233496,23.449894326305493 70.10660804204896,23.431743224150008 70.06225811983404,23.30174187338523 70.06839121563476)))"
28750007795000,97,51,46,41.2,"MULTIPOLYGON(((24.856068636591836 69.98859160206864,24.87717283132045 70.03276438629246,25.00637462325157 70.025489057035,24.98500557392282 69.98133365724469,24.856068636591836 69.98859160206864)))"
29350007795000,6,3,3,50,"MULTIPOLYGON(((26.3967255506293 69.8953854498164,26.420964908017172 69.9393359033487,26.548932899967504 69.93095033742826,26.524436688483984 69.88701974211122,26.3967255506293 69.8953854498164)))"
30450007795000,36,18,18,49.1,"MULTIPOLYGON(((29.17959337076143 69.69042796285727,29.20931149936909 69.73389642976842,29.33462941219558 69.72352747382013,29.304671257949785 69.68008308629327,29.17959337076143 69.69042796285727)))"
30500007795000,89,49,40,53.2,"MULTIPOLYGON(((29.304671257949785 69.68008308629327,29.33462941219558 69.72352747382013,29.45981578219177 69.71307012280792,29.42961842497594 69.66964999612314,29.304671257949785 69.68008308629327)))"
30550007795000,20,13,7,53,"MULTIPOLYGON(((29.42961842497594 69.66964999612314,29.45981578219177 69.71307012280792,29.584869698497194 69.702524538475,29.55443396546681 69.6591288531462,29.42961842497594 69.66964999612314)))"
30700007795000,443,231,212,40.8,"MULTIPOLYGON(((29.803666575029297 69.63782305712382,29.83457656061003 69.68116932199555,29.959227718781317 69.67036001848136,29.928081865102214 69.62703873080223,29.803666575029297 69.63782305712382)))"
30750007795000,988,488,500,42.7,"MULTIPOLYGON(((29.928081865102214 69.62703873080223,29.959227718781317 69.67036001848136,30.083742848033534 69.65946313889127,30.05236197068628 69.6161670051018,29.928081865102214 69.62703873080223)))"
27300007800000,10,6,4,47.2,"MULTIPOLYGON(((21.09346871370288 70.20271033130282,21.10671030451957 70.24729135866609,21.23848774865396 70.24275426042635,21.224964883618135 70.19818427521892,21.09346871370288 70.20271033130282)))"
27400007800000,1,0,1,0,"MULTIPOLYGON(((21.35639902201458 70.19356212771132,21.370202742960334 70.23812084135199,21.501854020898502 70.23339118037705,21.48776987055793 70.18884396721013,21.35639902201458 70.19356212771132)))"
27450007800000,1,1,0,0,"MULTIPOLYGON(((21.48776987055793 70.18884396721013,21.501854020898502 70.23339118037705,21.63344031975959 70.22856535800092,21.61907617470287 70.18402987370126,21.48776987055793 70.18884396721013)))"
27500007800000,11,8,3,50.6,"MULTIPOLYGON(((21.61907617470287 70.18402987370126,21.63344031975959 70.22856535800092,21.76496038073608 70.22364345628245,21.750316683762346 70.17911992872054,21.61907617470287 70.18402987370126)))"
27750007800000,17,10,7,52.9,"MULTIPOLYGON(((22.274595894277777 70.15852331871137,22.290353210067185 70.20299675140564,22.421523340885283 70.19759573801562,22.405488807423442 70.15313539323914,22.274595894277777 70.15852331871137)))"
28000007800000,12,6,6,54,"MULTIPOLYGON(((22.92831612040538 70.13063132054359,22.94545454103587 70.17503707420026,23.076243895953017 70.16915923098169,23.058830788039003 70.12476768196244,22.92831612040538 70.13063132054359)))"
28050007800000,3,2,1,0,"MULTIPOLYGON(((23.058830788039003 70.12476768196244,23.076243895953017 70.16915923098169,23.206953443030656 70.16318631221534,23.189266176913772 70.1188091893438,23.058830788039003 70.12476768196244)))"
28100007800000,13,10,3,58.6,"MULTIPOLYGON(((23.189266176913772 70.1188091893438,23.206953443030656 70.16318631221534,23.337581975522564 70.15711841818016,23.31962108783321 70.11275594233496,23.189266176913772 70.1188091893438)))"
28150007800000,129,74,55,46.5,"MULTIPOLYGON(((23.31962108783321 70.11275594233496,23.337581975522564 70.15711841818016,23.46812829143889 70.15095565062933,23.449894326305493 70.10660804204896,23.31962108783321 70.11275594233496)))"
28750007800000,2466,1228,1238,42.9,"MULTIPOLYGON(((24.87717283132045 70.03276438629246,24.898372644962777 70.07693411066778,25.027840419569127 70.06964132423475,25.00637462325157 70.025489057035,24.87717283132045 70.03276438629246)))"
28800007800000,396,209,187,42.7,"MULTIPOLYGON(((25.00637462325157 70.025489057035,25.027840419569127 70.06964132423475,25.157210811464957 70.06225511784524,25.135479669108854 70.01812051899206,25.00637462325157 70.025489057035)))"
29550007800000,2,2,0,0,"MULTIPOLYGON(((26.93217362564252 69.90524415862643,26.957549115177958 69.94910966178429,27.0853264755116 69.94033749255601,27.059695961252398 69.89649273111219,26.93217362564252 69.90524415862643)))"
29600007800000,1,1,0,0,"MULTIPOLYGON(((27.059695961252398 69.89649273111219,27.0853264755116 69.94033749255601,27.212989083222716 69.93147400703698,27.187104280952045 69.88765018561288,27.059695961252398 69.89649273111219)))"
30550007800000,2,1,1,0,"MULTIPOLYGON(((29.45981578219177 69.71307012280792,29.49014559423148 69.7564841201991,29.61543879041718 69.7459139975615,29.584869698497194 69.702524538475,29.45981578219177 69.71307012280792)))"
30600007800000,10,5,5,51.2,"MULTIPOLYGON(((29.584869698497194 69.702524538475,29.61543879041718 69.7459139975615,29.740597790452938 69.73525562427778,29.70979025704998 69.69189088360172,29.584869698497194 69.702524538475)))"
30700007800000,528,264,264,34.1,"MULTIPOLYGON(((29.83457656061003 69.68116932199555,29.865621692723817 69.72450916511518,29.990509602527275 69.71367478586218,29.959227718781317 69.67036001848136,29.83457656061003 69.68116932199555)))"
30750007800000,2585,1278,1307,41.1,"MULTIPOLYGON(((29.959227718781317 69.67036001848136,29.990509602527275 69.71367478586218,30.11526063209482 69.70275265331863,30.083742848033534 69.65946313889127,29.959227718781317 69.67036001848136)))"
30800007800000,149,79,70,44.6,"MULTIPOLYGON(((30.083742848033534 69.65946313889127,30.11526063209482 69.70275265331863,30.239873900612825 69.69174293528548,30.208121071722783 69.64847885005472,30.083742848033534 69.65946313889127)))"
30850007800000,115,57,58,41.3,"MULTIPOLYGON(((30.208121071722783 69.64847885005472,30.239873900612825 69.69174293528548,30.36434853424252 69.6806458005548,30.33236152011171 69.63740731978857,30.208121071722783 69.64847885005472)))"
30900007800000,88,46,42,49.6,"MULTIPOLYGON(((30.33236152011171 69.63740731978857,30.36434853424252 69.6806458005548,30.4886836661393 69.6694614188998,30.456463330388626 69.62624871688702,30.33236152011171 69.63740731978857)))"
27400007805000,2,1,1,0,"MULTIPOLYGON(((21.370202742960334 70.23812084135199,21.384070180912882 70.2826781311065,21.5160031509664 70.27793692010805,21.501854020898502 70.23339118037705,21.370202742960334 70.23812084135199)))"
27450007805000,26,16,10,55.2,"MULTIPOLYGON(((21.501854020898502 70.23339118037705,21.5160031509664 70.27793692010805,21.647870703362724 70.27309931837091,21.63344031975959 70.22856535800092,21.501854020898502 70.23339118037705)))"
27550007805000,68,39,29,46,"MULTIPOLYGON(((21.76496038073608 70.22364345628245,21.7796715711044 70.26816540848151,21.91140449120921 70.26313527458926,21.8964129489913 70.21862555883393,21.76496038073608 70.22364345628245)))"
27650007805000,12,8,4,66.8,"MULTIPOLYGON(((22.02779677372827 70.21351175081513,22.04306820477975 70.25800900240039,22.17466145707244 70.25278667917186,22.159110608258 70.20830211892702,22.02779677372827 70.21351175081513)))"
27700007805000,10,7,3,60,"MULTIPOLYGON(((22.159110608258 70.20830211892702,22.17466145707244 70.25278667917186,22.306182997565905 70.24746839370486,22.290353210067185 70.20299675140564,22.159110608258 70.20830211892702)))"
27750007805000,320,169,151,47.4,"MULTIPOLYGON(((22.290353210067185 70.20299675140564,22.306182997565905 70.24746839370486,22.437631580028764 70.2420542363385,22.421523340885283 70.19759573801562,22.290353210067185 70.20299675140564)))"
28050007805000,7,3,4,42.1,"MULTIPOLYGON(((23.076243895953017 70.16915923098169,23.093736812488974 70.21354863970468,23.22472172452604 70.20756123334901,23.206953443030656 70.16318631221534,23.076243895953017 70.16915923098169)))"
28100007805000,3,2,1,0,"MULTIPOLYGON(((23.206953443030656 70.16318631221534,23.22472172452604 70.20756123334901,23.355625080590467 70.20147862996741,23.337581975522564 70.15711841818016,23.206953443030656 70.16318631221534)))"
28150007805000,2,1,1,0,"MULTIPOLYGON(((23.337581975522564 70.15711841818016,23.355625080590467 70.20147862996741,23.486445671133144 70.19530093195881,23.46812829143889 70.15095565062933,23.337581975522564 70.15711841818016)))"
28750007805000,5,3,2,46.4,"MULTIPOLYGON(((24.898372644962777 70.07693411066778,24.919668707390453 70.1211007567069,25.049403599522044 70.1137904398856,25.027840419569127 70.06964132423475,24.898372644962777 70.07693411066778)))"
28800007805000,48,24,24,44.4,"MULTIPOLYGON(((25.027840419569127 70.06964132423475,25.049403599522044 70.1137904398856,25.179040466757417 70.10638649114152,25.157210811464957 70.06225511784524,25.027840419569127 70.06964132423475)))"
28850007805000,22,12,10,47.5,"MULTIPOLYGON(((25.157210811464957 70.06225511784524,25.179040466757417 70.10638649114152,25.308578173037333 70.09888903283166,25.286482691357776 70.05477561309795,25.157210811464957 70.06225511784524)))"
